"","Sub_Transect_Number","Survey_Date","Year","Latitude_DD","Longitude_DD","Transect_Location","Watermass_Strata","Depth_Strata","Depth_Continuous","Substrate_Type","Ledge","Boulder","Cobble","Gravel","Mud","Bottom_Salinity_HYCOM","Bottom_Temperature_HYCOM","Bottom_Velocity_HYCOM","Bottom_Direction_HYCOM","Shannon.Weiner_Diversity","Assemblage_Density_per_100sqm","Assemblage_Biomass_kg_per_100sqm","Economic_Value_per_100sqm","Demersal_Fish_Density_per_100sqm","Mobile_Benthic_Invertebrate_Density_per_100sqm","Sessile_Invertebrate_Density_per_100sqm","Radiated_Shanny","Red_Hake","White_Hake","Cunner","Alligatorfish","Atlantic_Cod","Witch_Flounder","Snakeblenny","Silver_Hake","American_Plaice","Longhorn_Sculpin","Shorthorn_Sculpin","Pollock","Acadian_Redfish","Green_Sea_Urchin","Northern_Seastar","Blood_Star","American_Lobster","Jonah_Crab","Atlantic_Rock_Crab","Common_Sand_Dollar","Northern_Shrimp","Giant_Sea_Scallop","Sea_Potato","Pacific_Orange_Crust","Northern_Cerianthid","Boring_Sponge","White_Crust_Tunicate","Breadcrumb_Sponge","Finger_Sponge","Hydroid_sp","Iophon_Sponge","Palmate_Sponge","Clonal_Plumose_Anemone","Red_Beard_Sponge","Northern_Horse_Mussel","Sabellid_Worm","Polymastia_Sponge","Porifera_sp","Fig_Sponge","Northern_Lampshell","Tunicate_sp","Northern_Red_Anemone","Region","Segment_Area_sqm"
"924",374.5,"7/9/2012 0:00",2012,44.001747,-68.623786,"Eastern Head","EMCC",30,34,"ledge",1,0,0,0,0,32.1870003,10.14900017,0,180,1.414279,38.2190526,0.0454361,0.0410695,0,31.2701339,6.9489187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9489187,17.3722966,0,3.4744593,3.4744593,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9489187,0,0,0,0,0,0,0,0,0,"Hurricane Island Area",28.78145649
"925",916,"7/16/2013 0:00",2013,43.670683,-70.00476,"100 ft off Drunken Ledge","WMCC",30,32,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.359661,459.0623019,3.6241198,0.0409167,27.9916038,5.5983208,425.4723774,0,0,0,27.9916038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5983208,0,0,0,0,0,0,0,0,0,5.5983208,0,0,0,0,0,0,0,0,0,0,0,419.8740566,0,0,"Casco Bay",17.8624992
"926",897,"7/16/2013 0:00",2013,43.673816,-70.006916,"100 ft off Drunken Ledge","WMCC",30,33,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.828386,3151.854585,5.0556609,0.0409167,39.1882453,5.5983208,3107.06802,0,0,0,39.1882453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5983208,0,0,0,0,0,0,0,0,39.1882453,11.1966415,0,0,0,0,0,0,0,0,0,0,5.5983208,1875.437453,1175.647359,0,"Casco Bay",17.8624992
"927",806,"7/16/2013 0:00",2013,43.673507,-70.006757,"100 ft off Drunken Ledge","WMCC",30,35,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,1.098612,16.7949623,0.045267,0.0409167,0,11.1966416,5.5983208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5983208,0,0,5.5983208,0,0,0,0,0,0,0,0,5.5983208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",17.8624992
"928",972,"7/16/2013 0:00",2013,43.675391,-70.017939,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.109916,2540.840777,4.9990206,0.0404582,38.7492058,11.0712016,2491.02037,0,0,0,38.7492058,0,0,0,0,0,0,0,0,0,0,0,0,5.5356008,0,5.5356008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491.02037,0,0,"Casco Bay",18.0648864
"929",1127,"7/16/2013 0:00",2013,43.6792,-70.06563,"100 ft off Jewel Island","WMCC",30,29,"mud",0,0,0,0,1,32.3059998,7.084000111,0.0090554,354,0,5.5267421,0.0446882,0.0403935,0,5.5267421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5267421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",18.0938424
"930",1635,"8/20/2013 0:00",2013,43.746447,-69.330078,"Monhegan Cable Route","WMCC",100,92,"mud",0,0,0,0,1,32.7680016,6.447000027,0.0322025,64,0,3.9672911,0.0192614,0.040341,0,3.9672911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9672911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",25.20611608
"931",226.7,"8/23/2011 0:00",2011,43.725214,-69.335562,"Site 3 Monhegan","WMCC",100,94,"mud",0,0,0,0,1,31.9449997,6.210000038,0.0245153,102,0,3.9082313,0.0189747,0.0397404,0,3.9082313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9082313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",51.17404441
"932",796,"7/10/2013 0:00",2013,43.861234,-69.330493,"Alan Island","WMCC",30,26,"boulder",0,1,0,0,0,32.3470001,7.326000214,0.0140357,274,1.21489,48.8220222,0.0438629,0.0396475,0,10.8493382,37.972684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4246691,0,0,5.4246691,0,0,0,0,0,0,0,0,21.6986766,16.2740074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",18.434304
"933",824,"7/17/2013 0:00",2013,43.681086,-70.042511,"Harpswell Casco Bay","WMCC",30,35,"boulder",0,1,0,0,0,32.3030014,7.164000034,0.001,270,1.3973,818.989625,37.0672935,0.0396409,287.4599346,5.4237724,520.6821458,0,0,0,282.0361622,0,0,0,0,0,0,0,5.4237724,0,0,0,0,0,0,5.4237724,0,0,0,0,0,0,0,0,37.9664065,5.4237724,0,0,0,0,59.6614959,0,65.0852682,0,0,0,0,352.5452028,0,0,"Casco Bay",18.437352
"934",268,"8/23/2011 0:00",2011,43.722212,-69.318551,"Site 2 Monhegan","WMCC",100,98,"mud",0,0,0,0,1,31.9729996,6.172999859,0.0250799,113,0,3.8573447,0.0187276,0.039223,0,3.8573447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8573447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",51.84913833
"935",207.4,"8/22/2011 0:00",2011,43.779858,-69.30952,"Eastern Duck","WMCC",30,24,"gravel",0,0,0,1,0,32.0169983,6.171000004,0.003,90,0.721464,23.0602498,0.0186598,0.0390809,0,21.1385624,1.9216875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2951874,0,0,0,0,0,3.843375,0,0,0,0,0,0,1.9216875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",52.03759752
"936",26,"7/7/2010 0:00",2010,43.721247,-69.329489,"Site 3 Monhegan","WMCC",100,98,"mud",0,0,0,0,1,32.2680016,5.55700016,0.0560357,268,0,3.8406883,0.0186467,0.0390536,0,3.8406883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8406883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",104.148
"937",597.5,"8/30/2012 0:00",2012,44.634637,-67.226665,"Cape Washington","EMCC",30,19,"boulder",0,1,0,0,0,32.9770012,8.265999794,0.003,180,1.285293,58.5225102,0.043125,0.0389805,0,4.5017316,54.0207788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5017316,0,0,0,0,0,0,4.5017316,4.5017316,0,4.5017316,0,0,36.0138524,0,0,0,0,0,4.5017316,0,0,0,0,"Cutler",22.21367462
"938",962,"7/16/2013 0:00",2013,43.67495,-70.016219,"100 ft off Drunken Ledge","WMCC",30,25,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.368614,1180.767723,14.2593881,0.0386992,111.193373,5.2949225,1058.984505,0,0,0,111.193373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2949225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.984505,0,0,"Casco Bay",18.8860176
"939",265.5,"8/23/2011 0:00",2011,43.730959,-69.319216,"Site 2 Monhegan","WMCC",100,98,"mud",0,0,0,0,1,31.9729996,6.172999859,0.0250799,113,0.636514,13.2114057,0.248517,0.0383825,0,3.7746873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7746873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",52.98452092
"940",21,"7/6/2010 0:00",2010,43.721823,-69.311523,"Site 2 Monhegan","WMCC",100,106,"mud",0,0,0,0,1,32.2389984,5.309999943,0.0380789,256,0.500402,4.6631786,0.0315134,0.0379336,0.9326357,3.7305429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7305429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",107.223
"941",911,"7/16/2013 0:00",2013,43.67101,-70.005047,"100 ft off Drunken Ledge","WMCC",30,29,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.636191,726.2141683,26.3820024,0.0376433,206.0182038,5.1504551,515.0455094,0,0,0,206.0182038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1504551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.0455094,0,0,"Casco Bay",19.41576
"942",1085,"7/17/2013 0:00",2013,43.64597,-70.027137,"Halfway Ledge","WMCC",30,30,"ledge",1,0,0,0,0,32.2999992,7.342999935,0.0042426,45,0.030393,6923.154214,3.3051341,0.0373153,25.5278548,5.105571,6892.520788,0,0,0,25.5278548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.105571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892.520788,0,0,"Casco Bay",19.586448
"943",1037,"7/17/2013 0:00",2013,43.645088,-70.017735,"Halfway Ledge","WMCC",60,42,"cobble",0,0,1,0,0,32.2999992,7.342999935,0.0042426,45,0.306829,142.700609,0.6871613,0.0372486,5.0964503,5.0964503,132.5077084,0,0,0,0,0,0,0,0,0,0,5.0964503,0,0,0,0,0,0,0,5.0964503,0,0,0,0,0,0,132.5077084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",19.6215
"944",358.5,"8/14/2012 0:00",2012,44.125178,-68.073331,"200 ft MDI","EMCC",60,49,"ledge",1,0,0,0,0,33.0219994,8.451000214,0.007,180,1.26467,157.120155,0.0409821,0.0370435,0,35.4787447,121.6414104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4103526,0,5.0683921,0,0,0,0,0,0,0,0,0,0,0,0,81.0942736,10.1367842,0,0,0,0,30.4103526,0,0,0,0,0,"MDI",19.7301231
"945",861,"7/16/2013 0:00",2013,43.672418,-70.006164,"100 ft off Drunken Ledge","WMCC",30,38,"gravel",0,0,0,1,0,32.3069992,7.169000149,0.009434,328,0.24493,74.28541,0.0400439,0.0361955,0,4.9523607,69.3330493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9523607,0,0,0,0,0,0,69.3330493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",20.1923904
"946",795,"7/10/2013 0:00",2013,43.861147,-69.330374,"Alan Island","WMCC",30,24,"boulder",0,1,0,0,0,32.3470001,7.326000214,0.0140357,274,0.79373,64.1097262,0.6703921,0.0360432,4.9315174,4.9315174,54.2466914,0,0,0,4.9315174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9315174,0,0,0,0,0,0,0,0,49.315174,4.9315174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",20.2777344
"947",216.7,"8/24/2011 0:00",2011,43.752216,-69.301417,"Gull 3","WMCC",30,25,"ledge",1,0,0,0,0,32.0419998,6.28000021,0.0070711,45,1.287169,261.029127,2.3361305,0.0357711,17.9457525,40.7858011,202.2975733,0,0,0,17.9457525,0,0,0,0,0,0,0,0,0,0,0,35.891505,0,0,4.8942961,0,0,0,0,0,0,0,0,0,3.2628641,0,0,0,0,0,0,48.9429613,0,0,0,1.631432,146.8288839,0,1.631432,"Midcoast",61.29584152
"948",819,"7/16/2013 0:00",2013,43.674914,-70.016931,"100 ft off Drunken Ledge","WMCC",30,33,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0.514224,867.0965127,3.1661002,0.0356033,24.3566436,14.6139861,828.1258829,0,0,0,24.3566436,0,0,0,0,0,0,0,0,0,0,0,0,9.7426574,0,4.8713287,0,0,0,0,0,0,0,0,14.6139862,14.6139862,0,0,0,0,0,0,0,0,9.7426574,0,0,779.4125957,0,9.7426574,"Casco Bay",20.52828
"949",1309,"8/6/2013 0:00",2013,43.682818,-69.955189,"Buoy 20","WMCC",30,26,"ledge",1,0,0,0,0,32.368,9.838000298,0.02,90,0.267561,4834.066882,4.396262,0.03558,34.0770072,4.8681439,4795.121732,0,0,0,34.0770072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8681439,0,0,0,0,0,0,0,0,24.3407194,14.6044317,0,0,0,0,0,0,19.4725756,0,4.8681439,0,9.7362878,4600.395976,121.7035972,0,"Casco Bay ",20.54171
"950",224.2,"7/23/2011 0:00",2011,43.801609,-69.53786,"200  off Pem Pt","WMCC",60,64,"mud",0,0,0,0,1,31.7649994,13.35099983,0,180,0,41.661146,0.0168556,0.0353022,0,3.4717622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4717622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",28.80381642
"951",1297,"8/20/2013 0:00",2013,43.772876,-69.321407,"Jimmys Hub","WMCC",60,44,"gravel",0,0,0,1,0,32.7680016,6.447000027,0.0322025,64,0.119247,185.4917948,0.0384578,0.0347618,0,4.7561999,180.7355949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7561999,0,0,0,0,0,0,180.7355949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",21.02518877
"952",1525,"8/19/2013 0:00",2013,43.754403,-69.301665,"Gull 3","WMCC",60,41,"ledge",1,0,0,0,0,32.7150002,6.443999767,0.0322025,64,0.388224,3815.367223,1.2639639,0.0345118,9.4439783,28.3319348,3777.59131,0,0,0,9.4439783,0,0,0,0,0,0,0,0,0,0,0,14.1659674,9.4439783,0,4.7219891,0,0,0,0,0,0,0,33.053924,56.6638697,0,108.6057502,0,0,0,0,0,0,18.8879566,4.7219891,0,0,3541.491853,0,14.1659674,"Midcoast",21.17751589
"953",1599,"8/19/2013 0:00",2013,43.762205,-69.332618,"Monhegan Cable Route","WMCC",60,53,"mud",0,0,0,0,1,32.7509995,6.390999794,0.0322025,64,0.142506,146.2975373,0.0381592,0.0344919,0,4.7192754,141.5782619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7192754,0,0,0,0,0,0,141.5782619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",21.18969367
"954",1039,"7/17/2013 0:00",2013,43.645216,-70.01756,"Halfway Ledge","WMCC",60,42,"cobble",0,0,1,0,0,32.2999992,7.342999935,0.0042426,45,0.638967,141.5680645,3.6267803,0.0344895,28.3136129,4.7189355,108.5355161,0,0,0,0,0,0,0,0,0,0,28.3136129,0,0,0,0,0,0,0,4.7189355,0,0,0,0,0,0,108.5355161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",21.19122
"955",228.2,"8/23/2011 0:00",2011,43.722305,-69.33441,"Site 3 Monhegan","WMCC",100,96,"mud",0,0,0,0,1,31.9449997,6.210000038,0.0245153,102,0.636514,5.0124953,0.016224,0.0339793,1.6708318,3.3416635,0,1.6708318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3416635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",59.85043071
"956",1453,"8/19/2013 0:00",2013,43.748726,-69.301174,"Gull 3","WMCC",30,24,"ledge",1,0,0,0,0,32.7150002,6.443999767,0.0322025,64,0.161205,4510.9543,0.0373334,0.0337455,0,23.0857436,4487.868557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4685949,0,0,4.6171487,0,0,0,0,0,0,0,18.4685949,13.8514462,0,0,0,0,0,69.2572308,0,0,0,0,0,0,4386.291285,0,0,"Midcoast",21.65838834
"957",1507,"8/19/2013 0:00",2013,43.75032,-69.29783,"Gull 3","WMCC",30,30,"ledge",1,0,0,0,0,32.7150002,6.443999767,0.0322025,64,0.105489,1408.23036,0.0373334,0.0337455,0,4.6171487,1403.613211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6171487,0,0,0,0,0,0,0,4.6171487,9.2342974,0,4.6171487,0,0,0,0,0,0,0,0,0,0,1385.144616,0,0,"Midcoast",21.65838834
"958",914,"7/16/2013 0:00",2013,43.670794,-70.004863,"100 ft off Drunken Ledge","WMCC",30,31,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.053384,487.4537857,0.0371836,0.0336101,0,4.5986206,482.8551651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5986206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.8551651,0,0,"Casco Bay",21.7456512
"959",1082,"7/17/2013 0:00",2013,43.645928,-70.027338,"Halfway Ledge","WMCC",30,28,"ledge",1,0,0,0,0,32.2999992,7.342999935,0.0042426,45,0.020178,5527.801672,0.6246477,0.0335837,4.5950139,4.5950139,5518.611644,0,0,0,4.5950139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5950139,0,0,0,0,0,0,0,0,0,4.5950139,0,0,0,0,0,0,0,0,0,0,0,5514.01663,0,0,"Casco Bay",21.76272
"960",2.75,"8/2/2010 0:00",2010,43.813359,-69.524474,"Pemaquid Point","WMCC",60,47,"gravel",0,0,0,1,0,32.0999985,6.072999954,0,180,0.601924,32.8380264,0.0370834,0.0335196,0,6.15713,26.6808965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0523767,4.1047533,0,0,0,0,0,26.6808965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",48.724
"961",1429,"8/20/2013 0:00",2013,43.752605,-69.334024,"Monhegan Cable Route","WMCC",60,53,"ledge",1,0,0,0,0,32.7680016,6.447000027,0.0322025,64,1.705515,351.2355148,0.0480624,0.0329114,0,4.5030194,346.7324954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5030194,0,0,0,0,0,0,54.0362331,0,67.5452913,0,81.0543496,0,0,0,0,0,0,0,45.0301942,0,0,90.0603884,0,9.0060388,"Midcoast",22.2073215
"962",1621,"8/20/2013 0:00",2013,43.751384,-69.333155,"Monhegan Cable Route","WMCC",60,69,"mud",0,0,0,0,1,32.7680016,6.447000027,0.0322025,64,0.178845,103.5694467,0.0364106,0.0329114,0,4.5030194,99.0664273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5030194,0,0,0,0,0,0,99.0664273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",22.2073215
"963",1135,"8/6/2013 0:00",2013,43.683865,-69.954147,"Buoy 20","WMCC",30,24,"boulder",0,1,0,0,0,32.368,9.838000298,0.02,90,0.618835,8416.646312,13.2506663,0.0328431,103.3544395,8.9873426,8304.30453,0,0,0,103.3544395,0,0,0,0,0,0,0,0,0,0,0,0,4.4936713,0,4.4936713,0,0,0,0,0,0,0,0,121.3291246,121.3291246,0,0,0,0,0,0,0,0,8.9873426,0,8.9873426,6965.190488,1078.481108,0,"Casco Bay ",22.25351916
"964",355.5,"8/14/2012 0:00",2012,44.126271,-68.072828,"200 ft MDI","EMCC",60,50,"ledge",1,0,0,0,0,33.0219994,8.451000214,0.007,180,1.119023,782.619368,0.0361607,0.0326855,0,49.1932174,733.4261506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7211067,0,4.4721107,0,0,0,0,0,0,0,0,0,13.416332,295.1593045,0,0,0,0,0,0,0,35.7768854,0,0,389.0736287,0,0,"MDI",22.36080618
"965",1120,"7/17/2013 0:00",2013,43.647988,-70.019801,"Halfway Ledge","WMCC",30,32,"ledge",1,0,0,0,0,32.2999992,7.342999935,0.0042426,45,0.417268,5727.821663,4.5387677,0.0321777,35.2210402,39.6236702,5652.976953,0,0,0,35.2210402,0,0,0,0,0,0,0,0,0,0,0,0,35.2210402,0,4.40263,0,0,0,0,0,0,0,26.4157802,92.4552305,140.8841608,0,0,0,0,0,0,22.0131501,0,0,0,74.8447104,5283.156031,13.2078901,0,"Casco Bay",22.713696
"966",1280,"8/19/2013 0:00",2013,43.766915,-69.321372,"Monhegan Cable Route","WMCC",30,22,"gravel",0,0,0,1,0,32.7509995,6.390999794,0.0322025,64,0.450561,26.3747746,2.8456552,0.0321277,21.9789788,4.3957958,0,0,0,0,21.9789788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3957958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",22.74900957
"967",1414,"8/19/2013 0:00",2013,43.759814,-69.332184,"Monhegan Cable Route","WMCC",30,38,"ledge",1,0,0,0,0,32.7509995,6.390999794,0.0322025,64,0.825295,452.360565,1.7314294,0.0320989,13.1755504,79.0533026,360.1317119,0,0,0,13.1755504,0,0,0,0,0,0,0,0,0,0,0,26.3511009,48.3103516,0,4.3918501,0,0,0,0,0,0,0,0,351.3480116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7837003,"Midcoast",22.7694472
"968",1136,"8/6/2013 0:00",2013,43.684017,-69.954046,"Buoy 20","WMCC",30,24,"boulder",0,1,0,0,0,32.368,9.838000298,0.02,90,0.57175,8491.016572,4.5168086,0.032022,35.050636,8.762659,8447.203277,0,0,0,35.050636,0,0,0,0,0,0,0,0,0,0,0,0,4.3813295,0,4.3813295,0,0,0,0,0,0,0,83.2452605,30.6693065,105.151908,0,0,0,0,0,0,78.863931,0,0,0,0,7229.193676,920.0791951,0,"Casco Bay ",22.82412222
"969",1084,"7/17/2013 0:00",2013,43.64595,-70.027205,"Halfway Ledge","WMCC",30,31,"ledge",1,0,0,0,0,32.2999992,7.342999935,0.0042426,45,0.081106,5098.277281,2.4916193,0.0319845,17.5048147,4.3762037,5076.396263,0,0,0,13.128611,0,0,0,0,0,0,0,4.3762037,0,0,0,0,0,0,4.3762037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7620367,0,0,5032.634226,0,0,"Casco Bay",22.850856
"970",1251,"8/19/2013 0:00",2013,43.76795,-69.32408,"Monhegan Cable Route","WMCC",30,30,"gravel",0,0,0,1,0,32.7509995,6.390999794,0.0322025,64,0,4.3751157,0.0353764,0.0319766,0,4.3751157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3751157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",45.71307649
"971",1524,"8/19/2013 0:00",2013,43.754327,-69.301753,"Gull 3","WMCC",60,45,"ledge",1,0,0,0,0,32.7150002,6.443999767,0.0322025,64,0.236333,1594.332412,3.9231325,0.0317508,30.40961,8.68846,1555.234342,0,0,0,30.40961,0,0,0,0,0,0,0,0,0,0,0,0,4.34423,0,4.34423,0,0,0,0,0,0,0,0,34.7538401,0,0,0,0,0,0,0,0,0,0,0,0,1520.480502,0,0,"Midcoast",23.01903901
"972",1675,"8/27/2013 0:00",2013,43.6974,-69.895237,"60 ft off Casco Bay","WMCC",30,22,"mud",0,0,0,0,1,32.2340012,8.019000053,0.0373363,278,0.015766,1957.923264,0.0351029,0.0317294,0,1957.923264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3412933,0,1953.581971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",23.03461061
"973",1537,"8/20/2013 0:00",2013,43.77346,-69.3214,"Jimmys Hub","WMCC",30,36,"ledge",1,0,0,0,0,32.7680016,6.447000027,0.0322025,64,0.0796,1863.565584,0.0349616,0.0316016,0,4.3238181,1859.241766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3238181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6190903,1837.622676,0,0,"Midcoast",23.12770764
"974",220.2,"8/24/2011 0:00",2011,43.758535,-69.300742,"Gull 3","WMCC",60,68,"mud",0,0,0,0,1,32.0419998,6.28000021,0.0070711,45,0.336496,29.5033674,0.0150779,0.0315791,0,3.1056176,26.3977498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1056176,0,0,0,26.3977498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",64.39942843
"975",1451,"8/19/2013 0:00",2013,43.74868,-69.301274,"Gull 3","WMCC",30,24,"ledge",1,0,0,0,0,32.7150002,6.443999767,0.0322025,64,0.059509,4779.056736,0.0348445,0.0314958,0,8.6186776,4770.438058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3093388,0,0,4.3093388,0,0,0,0,0,0,0,8.6186776,12.9280164,0,0,0,0,0,0,0,0,0,0,0,8.6186776,4740.272686,0,0,"Midcoast",23.20541608
"976",1505,"8/19/2013 0:00",2013,43.75028,-69.29792,"Gull 3","WMCC",30,32,"ledge",1,0,0,0,0,32.7150002,6.443999767,0.0322025,64,0.427966,1663.404779,0.0348445,0.0314958,0,8.6186776,1654.786101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3093388,0,0,4.3093388,0,0,0,0,0,0,0,17.2373552,0,34.4747104,8.6186776,0,0,0,0,0,86.1867761,0,0,0,0,1508.268582,0,0,"Midcoast",23.20541608
"977",1256,"8/19/2013 0:00",2013,43.767934,-69.32348,"Monhegan Cable Route","WMCC",30,36,"gravel",0,0,0,1,0,32.7509995,6.390999794,0.0322025,64,0.636514,12.8822852,0.0347213,0.0313844,0,4.2940951,8.5881901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2940951,0,0,0,0,0,0,8.5881901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",23.28779368
"978",910,"7/16/2013 0:00",2013,43.67106,-70.005097,"100 ft off Drunken Ledge","WMCC",30,29,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.053384,459.2489126,0.0347047,0.0313694,0,4.2920459,450.6648207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2920459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.6648207,0,0,"Casco Bay",23.298912
